rel_path,file_name,split,cls,ratio,pile_id,illum,illum_method,mean_R,mean_G,mean_B,mean_H,mean_S,mean_V,hue_std,sat_std,val_std,bright,contrast,roi_ok,source,frame_idx
extra_new_pure_jpg/vids_good/Img 5062.mp4#f00150,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,156.16035467388036,122.3753381424707,31.49855350165314,21.698639915840097,205.5231439735497,156.16035467388036,1.8532620851792236,25.60998821196572,21.853853389266813,122.1298467087466,22.96115207094265,1,frame,150
extra_new_pure_jpg/vids_good/Img 5062.mp4#f00300,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,162.26773245130468,130.19395442851894,36.4409683939728,22.22677783902977,201.74421168687985,162.26773245130468,1.820147503594555,42.36626914468644,22.86577070676638,129.07485758912165,26.829973173154407,1,frame,300
extra_new_pure_jpg/vids_good/Img 5062.mp4#f00400,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,165.73114209827358,136.58884462151394,54.458333333333336,21.899601593625498,180.5960823373174,165.731208499336,2.051967565632836,71.09783299905757,26.79914771395247,135.8871845949535,35.63046777930045,1,frame,400
extra_new_pure_jpg/vids_good/Img 5062.mp4#f00550,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,164.4142533774073,133.0091800804829,43.14400689853406,22.094423684966944,194.06810505892497,164.4142533774073,1.7182513504187826,55.736068075561256,22.503493202122485,132.08786648462203,29.06919989486695,1,frame,550
extra_new_pure_jpg/vids_good/Img 5062.mp4#f00650,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,159.2746517595308,127.47567815249266,40.648955278592375,21.91931818181818,195.9266862170088,159.2746517595308,1.4472192381922515,54.31600521709216,21.401208334356205,127.0258431085044,27.89316835591462,1,frame,650
extra_new_pure_jpg/vids_good/Img 5062.mp4#f00700,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,160.05311286951328,128.44285607644073,39.89954090773365,22.049455061212303,197.19462899372948,160.05311286951328,1.4365820519842305,53.054961729656085,21.211941328561768,127.73742161839355,27.347873672863415,1,frame,700
extra_new_pure_jpg/vids_good/Img 5062.mp4#f00750,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,160.3648741945382,128.59446916231974,38.76173672905799,22.141301012580545,198.4152155569193,160.3648741945382,1.344266161841221,50.13926699517976,19.741199086805985,127.78697453206505,25.74164936715244,1,frame,750
extra_new_pure_jpg/vids_good/Img 5062.mp4#f00850,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,161.97149982946794,130.0945387107776,36.06281974761255,22.39710521828104,202.12293229877216,161.97149982946794,1.266629887675716,43.86529731682637,17.742678158175295,128.83547919508868,23.04667667339121,1,frame,850
extra_new_pure_jpg/vids_good/Img 5062.mp4#f01000,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,159.4878223495702,126.57664756446992,33.89199050859599,22.088355121776505,205.16515938395412,159.4878223495702,1.5753253172801744,43.31578873851639,20.766717779198423,125.78257073782235,25.536055850613145,1,frame,1000
extra_new_pure_jpg/vids_good/Img 5062.mp4#f01050,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,154.34225220084772,120.90803309422888,33.97843984349527,21.640589338115426,203.9074013694164,154.34225220084772,1.5006932030197304,45.06001351597266,22.0353411977882,120.9349323443104,26.743928597036344,1,frame,1050
extra_new_pure_jpg/vids_good/Img 5062.mp4#f01150,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,153.00407572531276,119.37338634548844,33.50971519829651,21.53965930263508,204.02967793452223,153.00407572531276,1.496399348377173,43.77823303909261,21.983260473388505,119.58327788128828,26.46225268170473,1,frame,1150
extra_new_pure_jpg/vids_good/Img 5062.mp4#f01200,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,150.46991754702395,115.76803658850812,28.124259211543414,21.44782272610152,209.9232639783561,150.46991754702395,1.3456926524185966,29.413170308895403,19.00655400239673,116.11839732027828,21.22421345788296,1,frame,1200
extra_new_pure_jpg/vids_good/Img 5062.mp4#f01300,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,149.59330973636492,115.42871216348166,33.41197342725624,21.17014227925792,202.0233732040731,149.59330973636492,1.320208866570175,38.81531145036595,20.483601154412916,116.26013914074488,24.128650744644595,1,frame,1300
extra_new_pure_jpg/vids_good/Img 5062.mp4#f01350,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,150.2455906203541,115.71514731720502,31.9817120556832,21.232877753750508,204.40968374104608,150.2455906203541,1.2956386432599185,37.83437382464604,20.153935174212275,116.43542201648872,23.54176846928614,1,frame,1350
extra_new_pure_jpg/vids_good/Img 5062.mp4#f01450,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,150.92738625703564,116.04515517510944,30.97671396185116,21.2484462945591,206.53536389931207,150.92738625703564,1.2783306574843296,39.18925373181134,19.6253800127114,116.69751602564102,23.434118446606515,1,frame,1450
extra_new_pure_jpg/vids_good/Img 5062.mp4#f01600,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,141.97884012539186,104.85805827033008,31.433685229577726,19.96276276968468,203.8190692421169,141.97884012539186,1.3052676229594562,44.7474991456523,20.816672862360267,107.51955790153052,25.40781127172863,1,frame,1600
extra_new_pure_jpg/vids_good/Img 5062.mp4#f01800,Img 5062.mp4,train,0,100_0,pure_new_04,ambient,ambient,155.65795991893717,121.19556406214816,29.2558263904526,21.833103467687454,209.9234406665165,155.65795991893717,1.2034964520421507,34.81794731225038,16.530267191418748,120.9335735194776,20.182803695354973,1,frame,1800
extra_new_pure_jpg/vids_good/Img 5063.mp4#f00000,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,77.99278459949507,49.68239327518935,65.80131110856094,163.73717580904292,97.4340644365389,80.23027599265549,12.968493082007248,10.569572973236149,22.43711482807342,59.93236458572412,15.42674050561856,1,frame,0
extra_new_pure_jpg/vids_good/Img 5063.mp4#f00050,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,143.1779238861386,120.81975556930692,22.96704826732673,24.33139696782178,215.6782255569307,143.18058477722772,1.6085634842575676,19.648985686222872,19.518490944920572,116.276817759901,20.679842799869355,1,frame,50
extra_new_pure_jpg/vids_good/Img 5063.mp4#f00200,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,53.65045596533656,73.05059703748489,97.81097591696896,106.4155582426441,113.7382733776703,97.81097591696896,3.260169001031968,16.22237000175479,23.332527098082917,70.04213270858524,14.932788957191704,1,frame,200
extra_new_pure_jpg/vids_good/Img 5063.mp4#f00300,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,132.2534500091391,82.70080881008957,52.91523487479437,22.811163407055385,158.03661350758546,132.29622098336685,39.94489277286293,30.99905505707989,17.470842549862596,94.07892752696034,17.49624528541533,1,frame,300
extra_new_pure_jpg/vids_good/Img 5063.mp4#f00450,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,55.44549807404237,50.63520490049219,96.76798897924246,123.77428846565375,121.47960357372138,96.76798897924246,2.3530275974162524,16.94869071781262,30.055281183822117,57.3573320136957,16.605595517482584,1,frame,450
extra_new_pure_jpg/vids_good/Img 5063.mp4#f00550,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,43.12040991790549,44.09239793654316,98.61103561127136,119.97675837585976,145.74902928777456,98.61103561127136,1.8880538015973087,18.075299938977167,33.27466173739118,49.95627634790326,18.552043600850933,1,frame,550
extra_new_pure_jpg/vids_good/Img 5063.mp4#f00700,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,117.1682702149437,118.09769703172978,24.099705731832135,30.116658137154555,207.4840327533265,120.11299897645854,2.06833213945863,21.25998352778744,26.85576166122081,107.02809621289664,24.801873644821903,1,frame,700
extra_new_pure_jpg/vids_good/Img 5063.mp4#f00750,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,80.95574181626188,126.1073257655755,90.82723072861668,66.16430834213305,95.7441525871172,126.63150739176346,10.201079389953351,9.089575290107996,24.129535315652305,108.55083157338966,21.73220856756184,1,frame,750
extra_new_pure_jpg/vids_good/Img 5063.mp4#f00800,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,134.88919160702667,92.23060344827586,16.602567230535676,19.100981348948167,225.10930383864672,134.88919160702667,1.4857802508026303,14.998290482107269,19.351207185811237,96.31493981782694,18.89696842067352,1,frame,800
extra_new_pure_jpg/vids_good/Img 5063.mp4#f00850,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,78.57246304831533,105.46681301652892,82.06908574380165,63.11315956770503,77.57955538779403,106.64553202479338,14.459720180223677,12.048125627818871,23.65528631045838,94.67807334710744,19.506878116611823,1,frame,850
extra_new_pure_jpg/vids_good/Img 5063.mp4#f01050,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,149.21814689063618,118.48235346676198,24.67238875982845,22.57020639742673,214.80577644746248,149.21814689063618,1.410990422001947,24.13569352226349,18.227645606726423,116.97915363652608,20.134517800904703,1,frame,1050
extra_new_pure_jpg/vids_good/Img 5063.mp4#f01150,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,139.99038690831048,143.4978985334446,23.64254948134017,30.819095028019557,213.5326547037081,143.61492488374867,0.9384143166767912,7.983894391497616,19.428557917079,128.7260492428759,17.069250967481683,1,frame,1150
extra_new_pure_jpg/vids_good/Img 5063.mp4#f01250,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,95.74591980112407,124.46930393428448,21.214622514051012,38.36627891266753,213.1873311175962,124.46930393428448,1.0996998736825698,14.064370431110662,22.108582969334496,104.10794287721572,19.221119390966457,1,frame,1250
extra_new_pure_jpg/vids_good/Img 5063.mp4#f01350,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,118.4180559530624,114.22281649494371,20.782353081473,28.66593922915474,212.84407198053808,119.79496398588056,1.871016584089079,15.93758758246192,20.014617408383053,104.77359401831713,19.20932089680384,1,frame,1350
extra_new_pure_jpg/vids_good/Img 5063.mp4#f01450,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,130.99327426070246,76.63411444432583,13.8705895697662,16.011970214583112,229.01207697234972,130.99327426070246,0.9797462017290416,12.716930012185516,13.894973243702085,85.67238710366179,13.160721457989942,1,frame,1450
extra_new_pure_jpg/vids_good/Img 5063.mp4#f01500,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,124.56635846372689,67.28233760075865,31.951055002370797,20.135982693219532,195.5012446657184,124.56808914177336,35.40845782332194,35.81287073333439,16.876867648951574,80.28636794689426,17.15722691213797,1,frame,1500
extra_new_pure_jpg/vids_good/Img 5063.mp4#f01550,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,69.52140266729059,44.871355872718766,62.804041881141785,161.65086569957884,99.33180861020122,73.96012517547965,12.99341489201868,12.581275738534684,26.444548155058023,54.24098619560131,16.31994335354698,1,frame,1550
extra_new_pure_jpg/vids_good/Img 5063.mp4#f01600,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,132.28854458168485,112.9866532374795,21.32946540577053,24.700129064942583,215.8770023159317,132.32868739747178,1.7499553992021406,18.31170616983112,19.28759355730062,108.302156711377,20.934218589225495,1,frame,1600
extra_new_pure_jpg/vids_good/Img 5063.mp4#f01700,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,137.88673393124066,144.0649601395117,24.935818385650222,31.480069755854508,211.9582710513204,144.08127802690584,1.0318852359282242,11.036701697293056,24.6993775403924,128.61107374190334,21.639136976120227,1,frame,1700
extra_new_pure_jpg/vids_good/Img 5063.mp4#f01750,Img 5063.mp4,train,0,100_0,pure_new_04,cycling,SVI_colored,32.409423300648164,36.10206498254944,99.90620325743726,118.41536479973408,173.78832370782783,99.90620325743726,1.2552134606064616,10.573531405424683,31.02994350292661,42.24582433106199,16.29033179076276,1,frame,1750
extra_new_pure_jpg/vids_good/Img 5086.mp4#f00050,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,156.22149892066918,125.52303696708042,45.7773093182227,21.24006116207951,185.00897193739883,156.22149892066918,2.849066032642399,53.203374522081766,23.106544708516168,125.62684385680878,28.22662392026124,1,frame,50
extra_new_pure_jpg/vids_good/Img 5086.mp4#f00100,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,153.76397208121827,121.62782994923856,36.05621827411168,21.5406345177665,197.18345177664972,153.76397208121827,2.0234221410370554,36.71318765070804,19.79015840011794,121.50318527918782,22.16339793732243,1,frame,100
extra_new_pure_jpg/vids_good/Img 5086.mp4#f00150,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,153.91950431034482,121.99375,35.91041217672414,21.628434806034484,198.237109375,153.91950431034482,1.922275326698381,40.966977930531634,19.83901228325093,121.76056034482758,22.95280769178389,1,frame,150
extra_new_pure_jpg/vids_good/Img 5086.mp4#f00300,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,153.33752274795268,121.16297012435548,31.73337503791325,21.942068547164087,204.70859872611464,153.33752274795268,1.4581862971076751,39.85914324265201,15.502026029856353,120.64886639369124,19.329263580046323,1,frame,300
extra_new_pure_jpg/vids_good/Img 5086.mp4#f00400,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,153.7032579982389,122.77861755209862,33.43792192544761,22.13285148224244,203.24427648958027,153.7032579982389,1.4502302983868682,47.82435930351567,15.666697313309038,121.90214998532431,21.101773763328985,1,frame,400
extra_new_pure_jpg/vids_good/Img 5086.mp4#f00550,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,153.3309176260965,122.82091214364036,33.28123286732456,22.30235745614035,202.70836759868425,153.3309176260965,1.1544037210493026,42.38449010257433,14.24393634338289,121.7606051260965,19.13613006003023,1,frame,550
extra_new_pure_jpg/vids_good/Img 5086.mp4#f00700,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,153.34065091210613,122.45491293532338,26.91504975124378,22.6264096185738,211.95319237147595,153.34065091210613,1.733792240640487,29.879431680839552,12.995666042751385,120.8393864013267,15.7239080553241,1,frame,700
extra_new_pure_jpg/vids_good/Img 5086.mp4#f00750,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,152.32470940319223,121.43765180430256,24.67784958362249,22.68880117973629,214.96612595419847,152.32470940319223,1.113040729816475,24.676420450459204,12.951777860615792,119.66637751561416,14.788034765816503,1,frame,750
extra_new_pure_jpg/vids_good/Img 5086.mp4#f00850,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,150.93166617122472,119.9931257431629,23.570451843043998,22.6875,215.93764863258025,150.93166617122472,1.0214857937403328,18.763558687036635,11.578050504992984,118.27580633174792,12.72879833513079,1,frame,850
extra_new_pure_jpg/vids_good/Img 5086.mp4#f01000,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,149.82444877655283,118.8700255445012,24.205078650174777,22.548904275342835,214.9423232051627,149.82444877655283,1.1144785893841826,22.218449225167923,14.269123838966204,117.35281661737028,15.27945130862145,1,frame,1000
extra_new_pure_jpg/vids_good/Img 5086.mp4#f01050,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,148.06007157464214,116.39050783912748,24.290686775732787,22.25495625994092,214.53519086571237,148.06007157464214,1.151842289248041,24.8957696546475,14.832434265603773,115.3914451261077,16.124721676666713,1,frame,1050
extra_new_pure_jpg/vids_good/Img 5086.mp4#f01150,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,144.4772252243067,112.85885246737357,24.324059441272432,22.02452079934747,213.92089365823816,144.4772252243067,1.1746933387161762,29.190119228948568,16.27677447483678,112.22638407422512,17.747185797694424,1,frame,1150
extra_new_pure_jpg/vids_good/Img 5086.mp4#f01200,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,130.7900486463621,98.0040926395939,21.870939086294417,20.92482021996616,214.87684010152284,130.79030245346868,0.9899054103732569,32.299609281342605,17.38850052114428,99.1163176818951,18.50154553549391,1,frame,1200
extra_new_pure_jpg/vids_good/Img 5086.mp4#f01300,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,143.2153647645558,111.47725295755043,23.830549756437023,21.942574228717238,214.5163245186732,143.2153647645558,1.1196636661234587,30.37728564220591,15.532608076470954,110.98258814660171,17.338496604800337,1,frame,1300
extra_new_pure_jpg/vids_good/Img 5086.mp4#f01350,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,138.30195580313418,107.9234053623898,23.73067152301665,21.85535014691479,213.0065346474045,138.30201701762977,1.3602616397309324,32.72342544712855,20.59486181905428,107.38367715475025,20.45362976856868,1,frame,1350
extra_new_pure_jpg/vids_good/Img 5086.mp4#f01450,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,115.13961455553276,83.99647146376515,20.684972284951755,20.046923116403203,212.4933278587559,115.13961455553276,1.030866041125549,34.35163056255979,16.425753465191992,85.99520119072059,17.823213359970257,1,frame,1450
extra_new_pure_jpg/vids_good/Img 5086.mp4#f01600,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,145.67796508847442,115.93280726924915,27.2109337637494,22.38357843137255,209.39096126255384,145.67796508847442,2.0016920896107764,29.43256820020655,15.12106156147088,114.68600549976088,17.045112281687405,1,frame,1600
extra_new_pure_jpg/vids_good/Img 5086.mp4#f01800,Img 5086.mp4,train,0,100_0,pure_new_05,ambient,ambient,145.63707022677397,116.225950987564,36.00883549743965,21.81968955742502,194.89711731894656,145.6372531089978,1.707467926924167,37.29725198196667,19.451434075407462,115.82014676298463,21.81332511841544,1,frame,1800
extra_new_pure_jpg/vids_good/Img 5088.mp4#f00000,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,55.69681314330958,92.7067498020586,89.58374901029295,86.94133016627079,106.64079572446556,95.78703483768804,6.853278111615997,9.954603529690717,21.872972684167404,81.28584718923199,16.39057267274045,1,frame,0
extra_new_pure_jpg/vids_good/Img 5088.mp4#f00050,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,103.12377139467888,55.47210218607016,13.44578249449246,13.890463480765971,223.8521119301813,103.12377139467888,1.3726791867984054,22.02885571762884,17.32041195050411,64.90162684290799,14.31915856040567,1,frame,50
extra_new_pure_jpg/vids_good/Img 5088.mp4#f00200,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,99.74520810514788,75.8541552573932,51.74647453450165,59.46549835706463,127.67284193592552,99.74520810514788,72.01084588961167,75.44255887042935,16.556449693781463,80.21727820372399,18.19265305567312,1,frame,200
extra_new_pure_jpg/vids_good/Img 5088.mp4#f00300,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,97.10379057257477,83.66793171043034,32.03242386943837,24.645901714077315,172.15393645149527,97.1593613238512,2.7952973296267096,62.31998983896567,14.514987542516732,81.68247401531728,15.966940228415838,1,frame,300
extra_new_pure_jpg/vids_good/Img 5088.mp4#f00450,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,27.331878920098173,19.315244068721025,85.87605672211618,123.63566948459231,198.7502897463867,85.87605672211618,0.7105221161274466,9.220829651722664,19.96568448109225,29.227092991546225,9.24562210112948,1,frame,450
extra_new_pure_jpg/vids_good/Img 5088.mp4#f00550,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,152.55644193857967,108.8685820537428,78.44079894433781,12.271113243761995,123.8814179462572,152.55644193857967,0.4931493338602323,2.233686907890234,3.543015148446068,118.57131717850288,3.5207705929673616,1,frame,550
extra_new_pure_jpg/vids_good/Img 5088.mp4#f00700,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,41.445797686945504,61.36682113434728,112.71076916983525,111.38648605830164,161.90729958808618,112.71076916983525,2.070320599823623,7.419085957842387,33.02569883562469,61.22233444233206,17.473121701712333,1,frame,700
extra_new_pure_jpg/vids_good/Img 5088.mp4#f00750,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,84.5048269450801,116.9643521167048,33.45702231121282,42.01077421815408,186.22500715102976,116.9643521167048,4.509379606432707,33.48069289806501,20.486392358064265,97.6405415713196,17.554904178856145,1,frame,750
extra_new_pure_jpg/vids_good/Img 5088.mp4#f00800,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,30.951729910714285,28.63067336309524,110.6137462797619,120.73279389880952,190.47444661458331,110.6137462797619,0.7703898059151701,8.97035709846038,22.81381965422248,38.63151041666666,11.92835774124692,1,frame,800
extra_new_pure_jpg/vids_good/Img 5088.mp4#f00850,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,117.31308229813664,126.63302277432712,35.25795807453416,33.46593555900621,188.50899327122156,126.63806935817806,3.723909106590766,37.652141553738616,21.196539224667077,113.40747929606626,19.28604553808228,1,frame,850
extra_new_pure_jpg/vids_good/Img 5088.mp4#f01050,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,39.0475844461901,66.26718381775333,60.0409465828751,82.40958366064415,107.48969952867245,67.84970542026709,7.573460248847941,10.65840893460824,16.337675914064487,57.42299685781618,10.59262448376396,1,frame,1050
extra_new_pure_jpg/vids_good/Img 5088.mp4#f01150,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,38.27810292633704,54.840817356205854,114.34606458123108,113.53309788092837,170.3132946518668,114.34606458123108,1.3883849990749892,6.715492190540658,19.16457725450688,56.65978809283552,12.30573146126103,1,frame,1150
extra_new_pure_jpg/vids_good/Img 5088.mp4#f01250,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,29.1904360753221,28.64008919722497,105.4705153617443,120.2294846382557,188.29500743310209,105.4705153617443,0.78918157855874,8.06219473803494,20.9518827392466,37.51560951437067,11.18956530897932,1,frame,1250
extra_new_pure_jpg/vids_good/Img 5088.mp4#f01350,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,36.53337390225277,51.57360872470409,109.78657168766703,113.87810232913326,170.77397145857196,109.78657168766703,1.162664411275982,5.815331145625533,20.12780536173892,53.73831853760977,12.004847436282052,1,frame,1350
extra_new_pure_jpg/vids_good/Img 5088.mp4#f01450,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,33.50737922443674,39.77655166811092,112.39678563691508,117.720212305026,179.89566182842287,112.39678563691508,0.925829782851933,6.728253018126964,20.38164730221592,46.06088875649913,12.426405528795971,1,frame,1450
extra_new_pure_jpg/vids_good/Img 5088.mp4#f01500,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,97.75585480093676,113.98994038748135,21.504830210772838,35.40001596763892,210.1992229082393,113.98994038748135,1.533871356003712,19.890615032063764,22.163065903559943,98.66373483074302,19.84700544729557,1,frame,1500
extra_new_pure_jpg/vids_good/Img 5088.mp4#f01550,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,30.601913765275537,29.567500576435325,108.7791099838598,120.29830528014756,187.8213771039889,108.7791099838598,0.6014388910253372,9.076031680556332,24.063477714860344,38.90119898547383,13.69190444576355,1,frame,1550
extra_new_pure_jpg/vids_good/Img 5088.mp4#f01600,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,87.97736585092052,110.33664964077234,21.091055792546022,37.48572911989224,209.72384373596768,110.33664964077234,1.9073507104465688,20.66088737517342,21.144408156152547,93.36722608890884,18.85469263611605,1,frame,1600
extra_new_pure_jpg/vids_good/Img 5088.mp4#f01700,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,78.6663650757747,103.31616150192264,17.94479472969916,38.6205750961321,212.66857045917212,103.31616150192264,1.3160056343478912,14.95809855067887,17.5621595203058,86.14653076227098,15.380679966348238,1,frame,1700
extra_new_pure_jpg/vids_good/Img 5088.mp4#f01750,Img 5088.mp4,train,0,100_0,pure_new_05,cycling,SVI_colored,28.57000331376633,27.928789528498392,102.35299895853058,120.2382124597614,187.66108454838096,102.35299895853058,0.6420281142834945,8.522024357255942,22.907764933201207,36.61838430221549,12.54745574361426,1,frame,1750
extra_new_pure_jpg/vids_good/Img 5248.mp4#f00050,Img 5248.mp4,train,0,100_0,pure_new_06,ambient,ambient,147.46006736118687,106.77235600523618,21.53488054979819,20.195108814224938,219.68919084760557,147.46006736118687,1.5947185724594803,26.259123945266555,19.152901691229232,109.1518149340024,20.61635532691561,1,frame,50
extra_new_pure_jpg/vids_good/Img 5248.mp4#f00100,Img 5248.mp4,train,0,100_0,pure_new_06,ambient,ambient,153.75357257546565,113.24092003853563,24.165462427745663,20.52674213230572,217.4437620423892,153.75357257546565,1.7028088028847623,32.23210471885871,19.709038991510518,115.143978805395,22.375515172252456,1,frame,100
extra_new_pure_jpg/vids_good/Img 5248.mp4#f00150,Img 5248.mp4,train,0,100_0,pure_new_06,ambient,ambient,153.281133643617,112.41095412234044,23.384200465425533,20.48681017287234,218.37046210106385,153.281133643617,1.5386344082627716,30.404827726120725,18.4422172953266,114.42794215425532,20.92280550929135,1,frame,150
extra_new_pure_jpg/vids_good/Img 5248.mp4#f00300,Img 5248.mp4,train,0,100_0,pure_new_06,ambient,ambient,152.96741686261336,112.5375377897212,23.516984380248573,20.5396897044004,218.26810757473967,152.96741686261336,1.5378576062996727,30.215009742563616,18.85686678382209,114.41421733288546,21.15313460327574,1,frame,300
extra_new_pure_jpg/vids_good/Img 5248.mp4#f00400,Img 5248.mp4,train,0,100_0,pure_new_06,ambient,ambient,154.00848726909635,114.35467631885506,24.68051048427359,20.732203777666832,217.0084560659012,154.00848726909635,1.535532341476877,33.84483804871692,19.54870392431508,115.91604260276252,22.34389279939158,1,frame,400
extra_new_pure_jpg/vids_good/Img 5248.mp4#f00550,Img 5248.mp4,train,0,100_0,pure_new_06,ambient,ambient,146.69804246683825,105.30173480498912,21.72253019204118,20.01811522470798,219.66616759057607,146.69804246683825,1.433641912828588,29.763228804123244,19.425275992521826,108.08941298752724,21.18476801698289,1,frame,550
extra_new_pure_jpg/vids_good/Img 5248.mp4#f00650,Img 5248.mp4,train,0,100_0,pure_new_06,ambient,ambient,142.7737555421201,99.71123035066503,21.650632305521967,19.31246221281741,219.058381197098,142.7737555421201,1.3786193702322718,31.47642925410484,19.367885178378256,103.65286174929464,21.38777174938287,1,frame,650
extra_new_pure_jpg/vids_good/Img 5248.mp4#f00700,Img 5248.mp4,train,0,100_0,pure_new_06,ambient,ambient,144.18833333333333,101.22598577235772,22.45412601626016,19.289939024390243,218.55694105691057,144.18833333333333,1.798514630001868,33.00565684443044,23.566588716364684,105.05819105691056,24.966126807829752,1,frame,700
extra_new_pure_jpg/vids_good/Img 5248.mp4#f00750,Img 5248.mp4,train,0,100_0,pure_new_06,ambient,ambient,146.98873707533235,103.53714918759232,23.26849150664697,19.34074963072378,217.91479874446085,146.98873707533235,1.7433904808246057,33.638312473701816,23.063325629649785,107.35221565731167,24.861979469781872,1,frame,750
extra_new_pure_jpg/vids_good/Img 5248.mp4#f00850,Img 5248.mp4,train,0,100_0,pure_new_06,ambient,ambient,147.5399166399487,104.27233621887358,21.708266538420435,19.60918296462541,219.61150074810303,147.5399166399487,1.566989612210471,29.49037596834388,20.11783734955809,107.77612349043495,21.586259473914502,1,frame,850
extra_new_pure_jpg/vids_good/Img 5248.mp4#f01000,Img 5248.mp4,train,0,100_0,pure_new_06,ambient,ambient,155.209213089722,112.77534619839932,22.486856307919123,20.2919650379107,219.6609427653749,155.209213089722,1.6765022979315398,25.2957832157933,20.201526657231533,115.1397693765796,21.208007076155543,1,frame,1000
